stage,estimate,se,z,nsim
1,0.8885152228721385,0.2842922280826892,3.1253588213241796,828
2,0.8958177955111597,0.2052025586498918,4.365529364765706,828
3,0.8422431699239681,0.16472612987308594,5.112990699003725,828
4,0.7832504844044782,0.14518581980819875,5.394813938711165,828
5,0.7694735144267952,0.13084802767258152,5.88066574723032,828
1,0.2723323220191173,0.32472566848735934,0.8386535110935291,829
2,0.5032641446299405,0.20984323029553237,2.398286301260085,829
3,0.5734202862809895,0.1686814449004965,3.399427166510486,829
4,0.6836963900169658,0.14758361591990118,4.632603597326358,829
5,0.7694735144267952,0.13084802767258152,5.88066574723032,829
1,0.3611323875981173,0.31183765470736263,1.1580781927603139,830
2,0.4512178662388117,0.21338232127687934,2.114598170732819,830
3,0.7083170097423753,0.1709088648243989,4.144413518105915,830
4,0.7920806174736446,0.14652850727344258,5.405641756764177,830
5,0.7694735144267952,0.13084802767258152,5.88066574723032,830
1,0.8307941368058922,0.2836324167603813,2.9291226521112526,831
2,0.8751732478308567,0.20965242760280073,4.174400734767191,831
3,0.8690113429243136,0.1727748089213576,5.029734070317299,831
4,0.7767979241716332,0.14720787412669006,5.276877536476786,831
5,0.7694735144267952,0.13084802767258152,5.88066574723032,831
1,0.9520760183565463,0.28225568727145967,3.3730977312102355,832
2,0.4762068426593818,0.22053195757186336,2.159355260355875,832
3,0.5961584372186196,0.17166973437749133,3.4727055376441798,832
4,0.7109662095199065,0.14561887173578078,4.882376858474252,832
5,0.7694735144267952,0.13084802767258152,5.88066574723032,832
1,1.4419089473405753,0.27969876367657276,5.1552210256027955,833
2,0.8999295548249898,0.2096188715668898,4.293170496043914,833
3,0.6866198922370431,0.17492637694199129,3.9251935828107762,833
4,0.7668447160866201,0.14939632638015693,5.132955639988706,833
5,0.7694735144267952,0.13084802767258152,5.88066574723032,833
1,0.6677142073303746,0.29210246907809656,2.28589032279578,834
2,0.6170378470014688,0.2095447548884612,2.94465899339696,834
3,0.6705399956125668,0.17101329843910903,3.9209815946057502,834
4,0.7053977432234952,0.1453384038373732,4.853484864281308,834
5,0.7694735144267952,0.13084802767258152,5.88066574723032,834
1,0.5310745672721136,0.298318590808985,1.7802261864804916,835
2,0.392805684625171,0.21607555410577237,1.8179089543506919,835
3,0.6411256647975595,0.17204636616546515,3.7264702480316183,835
4,0.5910797074484353,0.1512448310684615,3.908098566230544,835
5,0.7694735144267952,0.13084802767258152,5.88066574723032,835
1,0.5953635667650465,0.28286723166275396,2.1047456195805094,836
2,0.6965717832604202,0.20655127606693505,3.3723915752265268,836
3,0.8275514761767124,0.17003454314159772,4.866960917979836,836
4,0.7616318360217778,0.14450138851651267,5.27075790648713,836
5,0.7694735144267952,0.13084802767258152,5.88066574723032,836
1,1.1809070420283116,0.2976278431781497,3.9677304025667435,837
2,0.6374263305433321,0.19836807390440475,3.2133514128413285,837
3,0.8730809419619513,0.16027457170327097,5.447407737132221,837
4,0.8266574406756736,0.1424945857403048,5.801325267068392,837
5,0.7694735144267952,0.13084802767258152,5.88066574723032,837
1,0.38542976751381985,0.3328787401938976,1.1578683796066758,838
2,0.6606602483654284,0.22994598569398175,2.8731105975672593,838
3,0.5349244608080256,0.17667533097185278,3.027725816986004,838
4,0.6938647196257139,0.15070296773820654,4.604187495703868,838
5,0.7694735144267952,0.13084802767258152,5.88066574723032,838
1,0.22335592201779184,0.26709271084250424,0.8362486617970546,839
2,0.7822163173496602,0.18918943894134768,4.134566505015971,839
3,0.8167602032335661,0.16166834949885475,5.052072380063186,839
4,0.779856534832894,0.14510494879834804,5.374430998329757,839
5,0.7694735144267952,0.13084802767258152,5.88066574723032,839
1,1.1599628248504836,0.30009628391845067,3.865302194697274,840
2,0.6269150785927983,0.2133796367479171,2.9380267402621207,840
3,0.7611892387049974,0.170217896626769,4.471851983778364,840
4,0.7119412456043358,0.151859510661973,4.688157116409123,840
5,0.7694735144267952,0.13084802767258152,5.88066574723032,840
1,0.8497946535202239,0.2782319263433766,3.054267224788071,841
2,1.081363437012883,0.20541293058749308,5.2643396592420935,841
3,0.9695046811918341,0.16818111011335538,5.764646698659441,841
4,0.8195719218760006,0.14826719814017034,5.527668507643784,841
5,0.7694735144267952,0.13084802767258152,5.88066574723032,841
1,0.5084847240296239,0.37085602014349683,1.3711108797232785,842
2,0.4008162837671844,0.2454468178312897,1.6330066419630238,842
3,0.7235353795327576,0.17990691216339283,4.021720849033511,842
4,0.5736785947387005,0.1506335393540081,3.8084386598025977,842
5,0.7694735144267952,0.13084802767258152,5.88066574723032,842
1,0.7405700531931078,0.2873261370688553,2.5774545286690587,843
2,0.6193413265322669,0.20827442410593938,2.973679217651982,843
3,1.0228820650883232,0.16519356201931387,6.192021363209853,843
4,0.847248242831934,0.14709754446023718,5.759771490005796,843
5,0.7694735144267952,0.13084802767258152,5.88066574723032,843
1,0.7154436924430139,0.308354667365422,2.320197383602962,844
2,0.6923467673319583,0.20704230579932137,3.3439869434366956,844
3,0.5816909980279316,0.17017601408488098,3.418172655858503,844
4,0.6627654789978089,0.14709933897295552,4.505563951716055,844
5,0.7694735144267952,0.13084802767258152,5.88066574723032,844
1,0.3983217005419728,0.3187652915288406,1.2495767611071116,845
2,0.49926500889762104,0.21378700484405175,2.3353384330437343,845
3,0.5249021693614652,0.17560901335202062,2.989038884406587,845
4,0.6787700834166197,0.14821399385960168,4.579662592856088,845
5,0.7694735144267952,0.13084802767258152,5.88066574723032,845
1,0.7127476518504591,0.29316995832018794,2.431175608627764,846
2,0.8154919352076759,0.20267039442456158,4.02373488008985,846
3,0.8143746999391143,0.16714912278698732,4.872144623678,846
4,0.8508620751942044,0.14790729137888317,5.752671604367454,846
5,0.7694735144267952,0.13084802767258152,5.88066574723032,846
1,0.8941944652007151,0.3612001463363955,2.4756204399981816,847
2,0.31379685869161833,0.23790498333554874,1.3190007804461552,847
3,0.5889491028696203,0.18300315216765947,3.218245674424509,847
4,0.7886785090941223,0.14679181850706494,5.372768844444583,847
5,0.7694735144267952,0.13084802767258152,5.88066574723032,847
1,0.4536701462877043,0.3427230310663469,1.3237223797775044,848
2,0.7476333122584963,0.21928022465581318,3.409488080523436,848
3,0.756239829764631,0.18001269022592875,4.20103620925556,848
4,0.7521981492986988,0.14846241083843179,5.066589886629948,848
5,0.7694735144267952,0.13084802767258152,5.88066574723032,848
1,1.1149047996859653,0.2812266908433695,3.9644345148836417,849
2,1.1624324799080574,0.20599290089282546,5.643070585781259,849
3,0.9503672654366442,0.16651449667380128,5.707414576031753,849
4,0.9650270280352655,0.14145088883071114,6.822346865492043,849
5,0.7694735144267952,0.13084802767258152,5.88066574723032,849
1,0.6262511822131156,0.297728007009956,2.103433897611701,850
2,0.9118518849480943,0.22195025638875276,4.108361485066084,850
3,0.9907321638996088,0.16751623896241066,5.914245508591685,850
4,0.8426819384041007,0.1465313017155295,5.7508663919471115,850
5,0.7694735144267952,0.13084802767258152,5.88066574723032,850
1,0.9480568811794958,0.3005889739490044,3.153997529331651,851
2,0.9848722029918782,0.20105232524940544,4.898586483743195,851
3,0.8864454052266894,0.17150995033026578,5.168478000953985,851
4,0.875686780108571,0.14673012052958914,5.96800968300154,851
5,0.7694735144267952,0.13084802767258152,5.88066574723032,851
1,0.1479469564834018,0.3538025013357526,0.41816255092838545,852
2,0.602279670166437,0.22208571986842165,2.711924344002251,852
3,0.7777277456973368,0.16934183312340065,4.592649857112394,852
4,0.727857372577698,0.1475561586174478,4.932748178032552,852
5,0.7694735144267952,0.13084802767258152,5.88066574723032,852
1,0.5746870743051433,0.2985832480960572,1.9247130506138135,853
2,0.4421022237758083,0.21316726504972158,2.07396864463541,853
3,0.5255703156634123,0.1678631036580939,3.130946016188893,853
4,0.702893163367994,0.1482715788391542,4.740579205206253,853
5,0.7694735144267952,0.13084802767258152,5.88066574723032,853
1,-0.0947478943912308,0.31659218251598764,-0.2992742702560134,854
2,0.52139705554283,0.21259162020500014,2.452575764933969,854
3,0.6623983860629123,0.17582155354749804,3.7674470091857426,854
4,0.7459518565094556,0.15159753605768367,4.920606732193965,854
5,0.7694735144267952,0.13084802767258152,5.88066574723032,854
1,0.9920317920133016,0.2965093651518296,3.345701379466801,855
2,0.5697112380843157,0.2192506186651093,2.5984475736167094,855
3,0.5469567922488637,0.18103468098763692,3.0212818298954334,855
4,0.7926300175615644,0.14749804356463753,5.3738341092925275,855
5,0.7694735144267952,0.13084802767258152,5.88066574723032,855
1,0.8515116549885938,0.2811981303583006,3.028155464275683,856
2,0.7620797261638396,0.20940702793651556,3.639227076919662,856
3,0.5425789717737932,0.17412295018038895,3.1160681071144785,856
4,0.5164373089781731,0.1485759114382076,3.4759154696012637,856
5,0.7694735144267952,0.13084802767258152,5.88066574723032,856
1,0.49484530132059257,0.2985950179179716,1.6572456726539684,857
2,0.6855137907376092,0.20713928202864962,3.3094340388936714,857
3,0.7271335264061956,0.1702737617505009,4.270379176045052,857
4,0.828875220050749,0.14854261151583545,5.580050139096864,857
5,0.7694735144267952,0.13084802767258152,5.88066574723032,857
1,0.8037459999137581,0.2821836706043341,2.848307976830936,858
2,0.8262020056491052,0.20461642124636958,4.03780889440106,858
3,0.7834392267138504,0.16499858382358643,4.748157278437552,858
4,0.7261014477579565,0.1464366459378066,4.958468169684387,858
5,0.7694735144267952,0.13084802767258152,5.88066574723032,858
1,1.3424255596886558,0.286320189711462,4.6885466269126175,859
2,0.8072115105540688,0.20086331490617731,4.018710489424687,859
3,0.8400662657531324,0.16955404197858814,4.954563488726613,859
4,0.8281537296203172,0.14707068538186743,5.630991162311001,859
5,0.7694735144267952,0.13084802767258152,5.88066574723032,859
1,0.5079722143729235,0.3435867820319068,1.4784393374182574,860
2,0.6082399040839377,0.22696511727143479,2.679882756417253,860
3,0.6517976960056511,0.17046336245029894,3.8236820313555184,860
4,0.603430003931698,0.1492146110659602,4.044040993176949,860
5,0.7694735144267952,0.13084802767258152,5.88066574723032,860
1,-0.020376440719530774,0.34664731088420964,-0.05878147638750068,861
2,0.8375227620252045,0.21174723128938486,3.9552949850881496,861
3,0.7514218024250144,0.17196671029726404,4.369577118304446,861
4,0.7492579885417321,0.14840171878017394,5.048849802417726,861
5,0.7694735144267952,0.13084802767258152,5.88066574723032,861
1,0.5628098608901182,0.28777687158376575,1.955716099743256,862
2,0.7262203741741936,0.20218714672839525,3.5918226550263834,862
3,0.7696277666838652,0.16644845578513487,4.623820407666401,862
4,0.7220455541162265,0.1486077693736186,4.858733545087493,862
5,0.7694735144267952,0.13084802767258152,5.88066574723032,862
1,1.2472975463386422,0.3657093812894952,3.4106249665804516,863
2,0.8283939352345723,0.21783986773771066,3.8027655076985134,863
3,0.8863656681056165,0.16878033026088313,5.251593397972171,863
4,0.8819802421059569,0.14568504959037826,6.054020262105242,863
5,0.7694735144267952,0.13084802767258152,5.88066574723032,863
1,1.349659512745761,0.29409420407372916,4.589208131444177,864
2,1.114573587594662,0.2090204214053884,5.3323669529542395,864
3,0.9313701089415388,0.17151599640447593,5.430223002320695,864
4,0.7984189523516914,0.14470241554127458,5.517661535677352,864
5,0.7694735144267952,0.13084802767258152,5.88066574723032,864
1,0.4205157696802897,0.29151740939549686,1.4425065403547919,865
2,0.5986888152962543,0.20920300072781506,2.861760171763417,865
3,0.6370758387646586,0.1715731396619159,3.713144376911291,865
4,0.7610447069424765,0.14621073783677907,5.205121854949267,865
5,0.7694735144267952,0.13084802767258152,5.88066574723032,865
1,0.3912416361527753,0.28995503396746847,1.3493183091164083,866
2,0.723714843426788,0.19156397568215866,3.777927665416433,866
3,0.8042799436444926,0.16315046278054376,4.929682269589037,866
4,0.7509066634662453,0.1468309140078244,5.114091051876383,866
5,0.7694735144267952,0.13084802767258152,5.88066574723032,866
1,0.71899536114041,0.31613559770714517,2.2743258473740666,867
2,0.5473001906569538,0.21390844247357216,2.5585721831646326,867
3,0.7635927981037114,0.16865333910546487,4.527587785417103,867
4,0.702167210289211,0.14624734214244672,4.801230572828404,867
5,0.7694735144267952,0.13084802767258152,5.88066574723032,867
1,0.8352466413112006,0.26973561197775936,3.0965382553196927,868
2,0.7754179676090655,0.20228979744614686,3.8332035396668758,868
3,0.7302124704715901,0.1708918835129321,4.272949981362525,868
4,0.7771803809273009,0.14733735832241626,5.274835858171205,868
5,0.7694735144267952,0.13084802767258152,5.88066574723032,868
1,0.9019772174675019,0.2940325707082173,3.067609874970543,869
2,0.7597465641420886,0.20597557543777678,3.688527450535516,869
3,0.7035623588374588,0.17236936248281157,4.081713529036327,869
4,0.8792680599150822,0.14643728226769168,6.0044002886352,869
5,0.7694735144267952,0.13084802767258152,5.88066574723032,869
1,1.2763201154937285,0.2714417683378419,4.702003392142637,870
2,0.9726630491517292,0.19725459599326411,4.931003225825693,870
3,0.8122218287117434,0.16691587957654141,4.866054870107722,870
4,0.9507532755192978,0.14579930177255784,6.520972761601025,870
5,0.7694735144267952,0.13084802767258152,5.88066574723032,870
1,0.7268315796926134,0.2865224264435662,2.5367353917609345,871
2,0.5573384699743812,0.2038772002602381,2.733696898245459,871
3,0.6600729019199643,0.16529740777162005,3.993244121722351,871
4,0.7844846614752391,0.1470258598049018,5.335691711078738,871
5,0.7694735144267952,0.13084802767258152,5.88066574723032,871
1,0.980844394826631,0.29629651765470344,3.310347359430267,872
2,0.6291006400686383,0.21269987995382675,2.9576915614865626,872
3,0.7206339066709296,0.16455708052048215,4.379233664036921,872
4,0.7530723224604594,0.1453785227762153,5.1800796161595475,872
5,0.7694735144267952,0.13084802767258152,5.88066574723032,872
1,1.0149072814358693,0.3252899094963661,3.1200084964431,873
2,0.894443126428631,0.19772446109026762,4.523684735295795,873
3,0.857682429556519,0.16060685555579363,5.340260392923056,873
4,0.8072492759809715,0.14074305604420664,5.735624184026662,873
5,0.7694735144267952,0.13084802767258152,5.88066574723032,873
1,0.9100076000275672,0.289996755293914,3.1379923513463703,874
2,0.8196793197202131,0.20688676789406726,3.9619707343483443,874
3,0.4060420054923052,0.1746526016138123,2.32485517959896,874
4,0.6339284743482602,0.14609199138464507,4.339241791010926,874
5,0.7694735144267952,0.13084802767258152,5.88066574723032,874
1,0.5264269511833717,0.2886253074162249,1.8239112706226221,875
2,0.7377221408909981,0.20960456680848513,3.5195900171633756,875
3,0.7002395223391672,0.1786346010744277,3.9199545783821246,875
4,0.8868095857354986,0.144892206768427,6.120478150718182,875
5,0.7694735144267952,0.13084802767258152,5.88066574723032,875
1,0.787272685443877,0.2832837758302989,2.7790955664029715,876
2,0.5914554518291396,0.2027118370863126,2.9177154147998965,876
3,0.6762091492360544,0.170390341669796,3.9685884928061133,876
4,0.7477800802591256,0.1510120271678635,4.951791551198108,876
5,0.7694735144267952,0.13084802767258152,5.88066574723032,876
1,0.8826682653670185,0.3208133943927883,2.751344802911572,877
2,0.9931296592628679,0.20969003380483375,4.736179594435138,877
3,0.9002639711924035,0.17292943309202674,5.205961501726059,877
4,0.8422459437160983,0.14558725353737081,5.785162665355879,877
5,0.7694735144267952,0.13084802767258152,5.88066574723032,877
1,0.4248156691334663,0.32095498639054454,1.3235989068465257,878
2,0.8537265348644479,0.21210231591838496,4.025069368846279,878
3,0.9825425486822715,0.1713987352823975,5.7324959082307645,878
4,0.8203451595151613,0.1477547338997032,5.552073614589002,878
5,0.7694735144267952,0.13084802767258152,5.88066574723032,878
1,0.8350558443824118,0.30281773438661236,2.757618691236499,879
2,0.9045261163986906,0.20438312375149778,4.425639944218056,879
3,0.9610856370811031,0.16616394841569398,5.783960036124959,879
4,0.7402776267906956,0.1475107389405831,5.018465991746385,879
5,0.7694735144267952,0.13084802767258152,5.88066574723032,879
1,0.3032249189205088,0.32077056825703365,0.945301561075686,880
2,0.6447914135800458,0.2206092120059085,2.9227764684766497,880
3,0.6924627365748708,0.18292887899028068,3.785420543749478,880
4,0.877795498665951,0.1457212032580765,6.023800785609419,880
5,0.7694735144267952,0.13084802767258152,5.88066574723032,880
1,0.44653294822913875,0.29971275127561314,1.489869704671027,881
2,0.3325622193049321,0.21393624515638185,1.5544921762174417,881
3,0.5921343739422412,0.1668471980777481,3.54896204889408,881
4,0.6854337671541445,0.14491762613431666,4.729816416664535,881
5,0.7694735144267952,0.13084802767258152,5.88066574723032,881
1,0.42788371991906476,0.27588995324662163,1.5509217167345486,882
2,0.48551451426514275,0.20057904346597633,2.4205645110053546,882
3,0.603930028048613,0.17183687364707176,3.5145543283625984,882
4,0.5853579875611505,0.14819289735039845,3.949973298498146,882
5,0.7694735144267952,0.13084802767258152,5.88066574723032,882
1,1.6263862935288484,0.2907521694329475,5.593720235005577,883
2,1.0672831609705364,0.21779285383755498,4.900450782313502,883
3,0.9553262744621108,0.17549177477868969,5.443709687629862,883
4,0.7602743209202724,0.14800332874835062,5.1368731186645356,883
5,0.7694735144267952,0.13084802767258152,5.88066574723032,883
1,0.5195296876843347,0.2732557335374041,1.9012581399805095,884
2,0.47115855089520947,0.21076361901415508,2.2354833016203144,884
3,0.8370386420734959,0.16817216524063244,4.977272195287506,884
4,0.7394107236927108,0.14657636546874367,5.044542626828775,884
5,0.7694735144267952,0.13084802767258152,5.88066574723032,884
1,0.6237191612088148,0.3063156308049886,2.0361976291242434,885
2,0.7925645035656922,0.1997889544819108,3.9670086147703034,885
3,0.8687302333381013,0.1651615375437129,5.259882211426959,885
4,0.6738002905366242,0.14657774595731132,4.596879875154165,885
5,0.7694735144267952,0.13084802767258152,5.88066574723032,885
1,0.33344535989916135,0.2864114622645534,1.1642179306048985,886
2,0.7380778648417625,0.20721376228350644,3.5619152739089626,886
3,0.8207112326049172,0.1668971717562451,4.917466389445914,886
4,0.9803509108370688,0.145702761674397,6.7284305360516505,886
5,0.7694735144267952,0.13084802767258152,5.88066574723032,886
1,0.3025728724590636,0.289563540770711,1.0449273815816955,887
2,0.9841639483973812,0.19088587269475688,5.155771532506992,887
3,0.6918834605695865,0.16525546344399641,4.186750901606708,887
4,0.6965944474528823,0.14546815366964896,4.788638818052329,887
5,0.7694735144267952,0.13084802767258152,5.88066574723032,887
1,1.5147266658266334,0.2823953034748065,5.363852185883706,888
2,1.0420704284180573,0.20183552077553446,5.16296846270665,888
3,0.7399765764028395,0.1673688324875175,4.421232826954371,888
4,0.7221385918624427,0.14848184504076142,4.863480728328775,888
5,0.7694735144267952,0.13084802767258152,5.88066574723032,888
1,1.1481268166342447,0.29543996589608756,3.886159454263087,889
2,0.6989051179423125,0.20432848599295533,3.4204977076295116,889
3,0.6952900568252465,0.16736523646491533,4.154327813297116,889
4,0.691886254213922,0.14436234648733356,4.792705792397386,889
5,0.7694735144267952,0.13084802767258152,5.88066574723032,889
1,0.8659762616810139,0.27432234009909856,3.1567835903127,890
2,0.9410005551159273,0.20987361406759775,4.483653456374189,890
3,0.8348819414580854,0.16826802199178506,4.961619751486975,890
4,0.6634523192890047,0.1475073632642698,4.4977572956841705,890
5,0.7694735144267952,0.13084802767258152,5.88066574723032,890
1,0.05174904429509523,0.29942403701524734,0.17282862395065515,891
2,0.3572601174984093,0.20894678483701948,1.709813902028096,891
3,0.675117413309713,0.1676112314680601,4.027876935194304,891
4,0.7418942882229594,0.14753242341413253,5.02868637994522,891
5,0.7694735144267952,0.13084802767258152,5.88066574723032,891
1,0.6242302849045595,0.2866424203686109,2.177731698266516,892
2,0.7432643046450099,0.20845400880441703,3.5656033141697994,892
3,0.7270353142420551,0.17134199733121083,4.243182206150354,892
4,0.7453202046942663,0.14641754933942883,5.09037480859925,892
5,0.7694735144267952,0.13084802767258152,5.88066574723032,892
1,1.081773203385223,0.3061720192453506,3.5332203316670334,893
2,0.6221282107704357,0.21130487804460457,2.94422077013816,893
3,0.5551161056778051,0.17801737862874972,3.1183253565118734,893
4,0.5729680616921619,0.15210570763995004,3.7669070449902944,893
5,0.7694735144267952,0.13084802767258152,5.88066574723032,893
1,0.557721070928691,0.2999009414064967,1.8596842954645332,894
2,0.5497408063903273,0.21725062671998535,2.530445203727256,894
3,0.7996536172260116,0.16952483230638327,4.717029395320638,894
4,0.8646280653929118,0.14130539786784363,6.118860839283424,894
5,0.7694735144267952,0.13084802767258152,5.88066574723032,894
1,0.8655648065832249,0.34359850825449206,2.519116893086537,895
2,0.8029317017033151,0.2096316267322873,3.83020307679389,895
3,0.75749696321641,0.17003824810056686,4.454862195289135,895
4,0.8127614654193502,0.14431255488793904,5.631952577171628,895
5,0.7694735144267952,0.13084802767258152,5.88066574723032,895
1,0.4409107382685538,0.3048213771752175,1.4464560929239205,896
2,0.8042382261438182,0.2068695597162071,3.8876586156373523,896
3,0.8616794090234732,0.16867209189719273,5.108606879368492,896
4,0.7984083439865265,0.14560283421919354,5.48346705109178,896
5,0.7694735144267952,0.13084802767258152,5.88066574723032,896
1,0.7087854884740656,0.26934088860165584,2.6315554691821426,897
2,0.8494052609009444,0.19813434680323533,4.287016736903662,897
3,0.6455186089968407,0.1715745461011196,3.762321531169292,897
4,0.7537365285824316,0.14699528276583945,5.127623923708619,897
5,0.7694735144267952,0.13084802767258152,5.88066574723032,897
1,1.559518128809162,0.2881805445313334,5.411601020274976,898
2,1.2000710462849573,0.21177821004132036,5.666640803370704,898
3,0.9186181196458386,0.1679991165373894,5.467993752463536,898
4,0.8674806322256465,0.14595774483444374,5.943368289292277,898
5,0.7694735144267952,0.13084802767258152,5.88066574723032,898
1,0.789862348874836,0.29435948280316343,2.683325644389084,899
2,0.9523241219751916,0.21090712366405936,4.515372005604175,899
3,0.6780951759040483,0.1773371791191255,3.8237620518850184,899
4,0.7006875764125433,0.15108908217050324,4.637579144347578,899
5,0.7694735144267952,0.13084802767258152,5.88066574723032,899
1,0.6057327520382627,0.3511009182517009,1.725238302008708,900
2,0.7238437647270081,0.22141254764702367,3.2692084184901806,900
3,0.9279482072929627,0.16827346694461623,5.51452480383243,900
4,0.6993736336319822,0.14564825532543588,4.801798909772757,900
5,0.7694735144267952,0.13084802767258152,5.88066574723032,900
1,0.45685735709428277,0.2988706383527468,1.5286123776236247,901
2,0.6172150479617129,0.2012769950467217,3.066495740451814,901
3,0.769029363065756,0.16634961205607376,4.622970583222813,901
4,0.7311515801316404,0.14886726093355448,4.911433014529521,901
5,0.7694735144267952,0.13084802767258152,5.88066574723032,901
1,1.3346412850006577,0.28639319859516327,4.660171022033474,902
2,1.0337756385520669,0.19582907160829716,5.278969205450017,902
3,0.9054629393598381,0.16605301041696022,5.452854706374878,902
4,0.8775061432974426,0.1446750226400517,6.0653603316217115,902
5,0.7694735144267952,0.13084802767258152,5.88066574723032,902
1,0.6580487365357852,0.31011046777099,2.121981696605418,903
2,0.8904473800427056,0.20211299118900652,4.405690969216329,903
3,0.7071124853694369,0.16340992310619903,4.327231002427491,903
4,0.7503331939173962,0.14572395961487078,5.149003608606491,903
5,0.7694735144267952,0.13084802767258152,5.88066574723032,903
1,0.33945074580510093,0.286515796914507,1.1847540326245576,904
2,0.6344376773161235,0.21422725978735685,2.9615170261052204,904
3,0.7299555754033457,0.17295987549343853,4.2203752362844265,904
4,0.6440805030831425,0.14727083824034873,4.3734422291532775,904
5,0.7694735144267952,0.13084802767258152,5.88066574723032,904
1,0.7565724597229104,0.2759579526776778,2.74162223766965,905
2,0.6753859638236543,0.19250585202865172,3.5083918577349684,905
3,0.611453100395081,0.16722628262383257,3.6564413846985717,905
4,0.6702098411851451,0.14593709505063981,4.592457051119073,905
5,0.7694735144267952,0.13084802767258152,5.88066574723032,905
1,0.6806818270378764,0.2932856962681188,2.320883137838417,906
2,0.318319354000142,0.21332932047214867,1.4921500396458647,906
3,0.6950155288033112,0.16967041830805005,4.096268139926758,906
4,0.8420771375649954,0.1474129295187486,5.712369602273568,906
5,0.7694735144267952,0.13084802767258152,5.88066574723032,906
1,0.5725454574476816,0.27829727408510047,2.0573160816250144,907
2,0.78680987136633,0.20046282282100156,3.924966536408064,907
3,0.651543092638338,0.16609798482780147,3.9226429707368897,907
4,0.6310787790002719,0.14659451498887535,4.30492763694578,907
5,0.7694735144267952,0.13084802767258152,5.88066574723032,907
1,0.8133328013730624,0.3025444588410099,2.6883083712350415,908
2,0.6308106633723827,0.21654207986933724,2.9131089151495058,908
3,0.6318843465651578,0.17650997958871414,3.5798788716508345,908
4,0.7969859639057064,0.14873466786758727,5.358441144436025,908
5,0.7694735144267952,0.13084802767258152,5.88066574723032,908
1,1.3752554610981558,0.2896744190501126,4.747590296747059,909
2,0.8560751545309898,0.20617099882238246,4.15225788020993,909
3,0.7733809905121897,0.1753594480906609,4.410261317156698,909
4,0.7534687495803166,0.14815074033504808,5.085825071655536,909
5,0.7694735144267952,0.13084802767258152,5.88066574723032,909
1,1.2354113746902533,0.3046563284938966,4.05509834900739,910
2,0.9493877604479799,0.21852617208415873,4.3445036875599135,910
3,0.8324666032435416,0.1704977662877707,4.882566038070447,910
4,0.8076902365445547,0.1465317871985627,5.512047945269838,910
5,0.7694735144267952,0.13084802767258152,5.88066574723032,910
1,1.0375189977159407,0.2809510949124923,3.692881133063732,911
2,0.8651184655511055,0.21561625495127482,4.012306334448699,911
3,0.7776339307061206,0.17485871939565578,4.447212774940637,911
4,0.6385519889650029,0.14751937570918708,4.3285974191201495,911
5,0.7694735144267952,0.13084802767258152,5.88066574723032,911
1,0.5632684674290577,0.31404084133921534,1.7936153304997544,912
2,0.36180614827413543,0.2243855228023454,1.6124308901730697,912
3,0.7289197350984595,0.17448643396344046,4.177515228783847,912
4,0.6778443924305634,0.14642766283852868,4.629209940870585,912
5,0.7694735144267952,0.13084802767258152,5.88066574723032,912
1,0.8799243526320366,0.2836745651403136,3.1018796210960993,913
2,1.0138807652630533,0.199750484147615,5.0757362095493015,913
3,1.0018540460366003,0.16364494272552102,6.122120423342344,913
4,0.9529254344002563,0.14515109728988101,6.565058426648822,913
5,0.7694735144267952,0.13084802767258152,5.88066574723032,913
1,0.43099497993592384,0.2883815484493138,1.494530361784488,914
2,0.5801079371479366,0.208445623115778,2.7830180767370893,914
3,0.7278501576880761,0.16663593035112054,4.36790646623699,914
4,0.6876588276540028,0.14534528030589822,4.7312085140070215,914
5,0.7694735144267952,0.13084802767258152,5.88066574723032,914
1,1.4280030331384417,0.24784880808833473,5.761589269493252,915
2,1.0189246254177096,0.19253311760664502,5.29220446894453,915
3,0.8507391748681945,0.16202460000642388,5.250679062527942,915
4,0.6627436870809554,0.14470676691420797,4.579908052771817,915
5,0.7694735144267952,0.13084802767258152,5.88066574723032,915
1,0.18637254571696657,0.2814077944499599,0.6622863665921217,916
2,0.5057970546620083,0.2049542203093874,2.4678538158349967,916
3,0.6463042991120377,0.16541815146283534,3.9070941936939945,916
4,0.7824056560354616,0.14251092691763134,5.490145022266802,916
5,0.7694735144267952,0.13084802767258152,5.88066574723032,916
1,0.9175302157387696,0.2874267805185142,3.1922224299474005,917
2,0.8613057051866694,0.2082195477396771,4.136526635162525,917
3,0.9677181469544063,0.16188576365241916,5.977784118387145,917
4,0.9017702364927767,0.1431323449878425,6.300254750729977,917
5,0.7694735144267952,0.13084802767258152,5.88066574723032,917
1,0.9204018402388149,0.2783157844383438,3.3070414676488262,918
2,0.9744771291488348,0.19945029473236564,4.8858144354033,918
3,0.6976247146967793,0.16693428750130093,4.179037902512045,918
4,0.6467538993746349,0.14529451199676635,4.451330545705876,918
5,0.7694735144267952,0.13084802767258152,5.88066574723032,918
1,0.5552850612830683,0.2932983058956519,1.8932433298152926,919
2,0.756764838814015,0.20732672982398315,3.6501074389032975,919
3,0.9480919274507135,0.1653221424594143,5.734815151475943,919
4,0.9075297756834821,0.14307833181172688,6.3428875930541135,919
5,0.7694735144267952,0.13084802767258152,5.88066574723032,919
1,0.8512806163564676,0.30936864212172555,2.75167066228231,920
2,0.8275884642030539,0.2040167111995872,4.056473900284735,920
3,0.7695298774031856,0.1678353150277408,4.5850295408686375,920
